order_id,customer_id,order_date,status,shipping_city,shipping_state,discount,tax,total_amount
ORD002298,CUST00207,2024-06-04,Completed,Atlanta,GA,17.84,135.76,1814.88
ORD002299,CUST00305,2025-01-16,Pending,Indianapolis,IN,0,92.47,1248.35
ORD002300,CUST00358,2023-08-02,Completed,Kansas City,MO,0,148.17,2000.29
ORD002301,CUST00468,2025-05-08,Cancelled,Kansas City,MO,0,45.6,-21.04
ORD002302,CUST00306,2025-01-27,Completed,Tampa,FL,15.75,51.27,676.41
ORD002303,CUST00114,2024-03-02,Completed,Columbus,OH,21.83,35.89,462.69
ORD002304,CUST00361,2023-04-14,Returned,Indianapolis,IN,0,26.46,357.22
ORD002305,CUST00117,2023-04-17,Completed,Phoenix,AZ,0,47.27,638.14
ORD002306,CUST00358,2024-12-17,Completed,Indianapolis,IN,0,110.11,1486.52
ORD002307,CUST00255,2023-07-17,Completed,Austin,TX,48.61,112.99,1476.71
ORD002308,CUST00259,2025-06-29,Completed,Boston,MA,8.08,64.59,863.94
ORD002309,CUST00231,2024-06-09,Completed,Kansas City,MO,26.32,145.58,1939.07
ORD002310,CUST00268,2024-11-04,Completed,Salt Lake City,UT,0,135.89,1834.57
ORD002311,CUST00190,2023-03-20,Completed,Houston,TX,10.0,116.18,1558.39
ORD002312,CUST00201,2025-02-04,Completed,Atlanta,GA,29.97,155.64,2071.15
ORD002313,CUST00099,2023-11-29,Cancelled,Los Angeles,CA,0,110.37,-43.26
ORD002314,CUST00062,2025-05-26,Pending,San Francisco,CA,45.92,26.02,305.35
ORD002315,CUST00206,2023-03-02,Returned,Houston,TX,0,23.89,322.49
ORD002316,CUST00351,2024-03-04,Completed,Dallas,TX,0,144.3,1948.02
ORD002317,CUST00166,2023-12-05,Pending,Minneapolis,MN,0,148.4,2003.44
ORD002318,CUST00141,2024-01-03,Cancelled,Nashville,TN,17.6,158.61,2123.58
ORD002319,CUST00213,2024-01-31,Completed,New York,NY,0,55.07,743.48
ORD002320,CUST00167,2023-02-28,Completed,Dallas,TX,0,67.29,908.44
ORD002321,CUST00242,2023-09-20,Completed,San Antonio,TX,13.0,123.54,1654.82
ORD002322,CUST00219,2025-03-31,Completed,Denver,CO,10.09,85.44,1143.33
ORD002323,CUST00232,2023-08-27,Completed,Los Angeles,CA,41.03,138.97,1835.12
ORD002324,CUST00480,2024-02-23,Pending,Los Angeles,CA,0,141.29,1907.45
ORD002325,CUST00409,2023-08-06,Completed,Seattle,WA,0,66.74,900.94
ORD002326,CUST00109,2024-07-07,Cancelled,Detroit,MI,26.73,6.42,-12.73
ORD002327,CUST00311,2023-01-13,Completed,Seattle,WA,0,70.23,948.08
ORD002328,CUST00431,2025-06-07,Completed,Salt Lake City,UT,41.06,92.82,1211.96
ORD002329,CUST00313,2023-06-06,Completed,Seattle,WA,0,18.95,255.79
ORD002330,CUST00386,2023-11-02,Completed,Seattle,WA,0,8.29,111.92
ORD002331,CUST00328,2024-05-18,Cancelled,Miami,FL,0,82.3,-42.7
ORD002332,CUST00390,2024-11-24,Completed,Charlotte,NC,0,54.95,741.78
ORD002333,CUST00076,2024-03-18,Completed,Chicago,IL,0,115.21,1555.32
ORD002334,CUST00313,2023-04-03,Cancelled,Chicago,IL,0,85.62,-86.01
ORD002335,CUST00381,2025-05-14,Completed,Los Angeles,CA,0,8.07,108.99
ORD002336,CUST00188,2024-04-27,Completed,Orlando,FL,0,70.79,955.63
ORD002337,CUST00466,2023-03-10,Completed,San Diego,CA,0,68.98,931.19
ORD002338,CUST00164,2024-05-27,Completed,Austin,TX,0,116.27,1569.61
ORD002339,CUST00393,2025-04-05,Completed,Atlanta,GA,5.3,68.17,915.03
ORD002340,CUST00193,2024-03-15,Completed,Charlotte,NC,0,103.42,1396.21
ORD002341,CUST00228,2024-03-06,Completed,Seattle,WA,14.63,83.39,1111.14
ORD002342,CUST00495,2024-01-29,Completed,Fort Worth,TX,0,135.2,1825.18
ORD002343,CUST00240,2025-04-11,Completed,Philadelphia,PA,0,143.13,1932.3
ORD002344,CUST00213,2023-05-31,Completed,San Jose,CA,41.17,131.76,1737.56
ORD002345,CUST00335,2023-06-06,Pending,Los Angeles,CA,0,74.49,1005.62
ORD002346,CUST00453,2024-10-01,Completed,Salt Lake City,UT,0,93.36,1260.32
ORD002347,CUST00220,2024-11-26,Completed,Austin,TX,2.83,113.82,1533.68
ORD002348,CUST00455,2025-06-12,Returned,Nashville,TN,27.11,102.62,1358.28
ORD002349,CUST00216,2024-04-02,Cancelled,Seattle,WA,0,113.0,1525.47
ORD002350,CUST00443,2023-07-27,Completed,Kansas City,MO,0,13.86,187.1
ORD002351,CUST00034,2025-02-05,Returned,Chicago,IL,0,83.05,1121.14
ORD002352,CUST00312,2023-03-01,Completed,Nashville,TN,0,49.52,668.47
ORD002353,CUST00227,2025-04-26,Completed,Miami,FL,0,81.68,1102.63
ORD002354,CUST00078,2023-01-24,Completed,Minneapolis,MN,47.97,110.14,1438.96
ORD002355,CUST00342,2024-11-28,Completed,San Francisco,CA,0,19.74,266.48
ORD002356,CUST00476,2023-12-08,Completed,Los Angeles,CA,27.36,129.47,1720.52
ORD002357,CUST00333,2025-03-13,Returned,Miami,FL,25.54,22.8,282.21
ORD002358,CUST00019,2024-02-16,Completed,Kansas City,MO,0,122.05,1647.69
ORD002359,CUST00285,2024-08-23,Completed,San Diego,CA,0,77.8,1050.27
ORD002360,CUST00477,2024-09-13,Completed,San Jose,CA,11.2,145.0,1946.27
ORD002361,CUST00216,2024-09-14,Completed,Tampa,FL,46.07,40.03,494.33
ORD002362,CUST00499,2024-06-07,Completed,Kansas City,MO,43.11,125.62,1652.73
ORD002363,CUST00379,2024-12-08,Completed,Fort Worth,TX,0,128.38,1733.1
ORD002364,CUST00022,2025-05-10,Cancelled,San Antonio,TX,44.94,36.13,442.87
ORD002365,CUST00317,2023-02-03,Completed,Nashville,TN,0,103.56,1398.1
ORD002366,CUST00276,2024-12-28,Completed,Charlotte,NC,13.17,50.89,673.86
ORD002367,CUST00027,2023-03-20,Completed,Columbus,OH,0,50.48,681.45
ORD002368,CUST00228,2023-08-21,Cancelled,San Antonio,TX,39.66,136.37,1801.36
ORD002369,CUST00039,2025-02-07,Completed,San Diego,CA,0,149.61,2019.71
ORD002370,CUST00452,2024-03-24,Completed,Chicago,IL,22.52,72.31,953.68
ORD002371,CUST00135,2023-11-06,Completed,San Jose,CA,31.38,58.17,753.97
ORD002372,CUST00396,2024-08-11,Pending,Minneapolis,MN,1.24,122.19,1648.29
ORD002373,CUST00164,2024-03-13,Cancelled,Tampa,FL,40.72,12.12,122.86
ORD002374,CUST00299,2024-05-25,Completed,Salt Lake City,UT,0,34.6,467.06
ORD002375,CUST00225,2024-12-24,Completed,Kansas City,MO,30.07,113.0,1495.47
ORD002376,CUST00290,2024-02-07,Completed,Charlotte,NC,38.7,34.61,428.5
ORD002377,CUST00117,2024-01-13,Completed,Philadelphia,PA,33.09,103.38,1362.51
ORD002378,CUST00282,2023-04-03,Completed,Charlotte,NC,0,158.84,2144.32
ORD002379,CUST00013,2023-09-18,Completed,Portland,OR,0,93.96,1268.45
ORD002380,CUST00131,2023-11-04,Pending,Raleigh,NC,0,62.47,843.39
ORD002381,CUST00146,2023-05-06,Completed,Miami,FL,0,101.74,1373.48
ORD002382,CUST00059,2024-05-13,Pending,Philadelphia,PA,0,149.21,2014.35
ORD002383,CUST00040,2023-01-04,Completed,Tampa,FL,0,151.81,2049.45
ORD002384,CUST00051,2024-07-19,Completed,San Antonio,TX,0,133.73,1805.31
ORD002385,CUST00288,2023-11-04,Cancelled,Charlotte,NC,33.38,62.84,-29.48
ORD002386,CUST00303,2025-04-10,Completed,Columbus,OH,0,5.69,76.83
ORD002387,CUST00015,2023-10-23,Completed,Dallas,TX,49.85,155.42,2048.33
ORD002388,CUST00331,2025-05-23,Completed,San Jose,CA,48.46,120.26,1575.02
ORD002389,CUST00232,2023-07-11,Completed,Miami,FL,0,142.69,1926.26
ORD002390,CUST00040,2025-02-03,Completed,Raleigh,NC,0,67.41,910.08
ORD002391,CUST00472,2023-11-17,Completed,New York,NY,45.76,45.62,570.07
ORD002392,CUST00315,2025-05-19,Completed,Chicago,IL,6.68,112.31,1509.55
ORD002393,CUST00250,2023-08-02,Completed,Chicago,IL,48.6,89.31,1157.09
ORD002394,CUST00168,2023-01-17,Completed,Portland,OR,0,138.5,1869.7
ORD002395,CUST00109,2023-10-10,Completed,San Jose,CA,6.01,48.13,643.78
ORD002396,CUST00452,2023-12-25,Cancelled,San Francisco,CA,0,49.76,671.77
ORD002397,CUST00127,2025-04-08,Completed,Boston,MA,0,9.92,133.96
ORD002398,CUST00196,2024-01-24,Cancelled,Kansas City,MO,0,91.51,-64.33
ORD002399,CUST00193,2025-02-15,Completed,Detroit,MI,0,30.54,412.3
ORD002400,CUST00002,2023-11-02,Cancelled,Indianapolis,IN,1.32,148.48,-8.08
ORD002401,CUST00139,2023-12-09,Cancelled,Jacksonville,FL,0,117.01,-16.83
ORD002402,CUST00275,2023-09-19,Pending,Denver,CO,19.97,23.88,302.46
ORD002403,CUST00130,2023-11-04,Completed,Charlotte,NC,0,39.81,537.39
ORD002404,CUST00425,2025-01-18,Completed,Las Vegas,NV,4.18,110.36,1485.72
ORD002405,CUST00270,2023-04-06,Completed,Fort Worth,TX,0,111.95,1511.38
ORD002406,CUST00149,2023-11-21,Completed,Raleigh,NC,0,22.83,308.18
ORD002407,CUST00049,2023-10-20,Completed,New York,NY,0,80.09,1081.27
ORD002408,CUST00275,2024-06-25,Completed,Fort Worth,TX,25.1,11.07,124.32
ORD002409,CUST00481,2023-03-29,Pending,Salt Lake City,UT,0,93.84,1266.79
ORD002410,CUST00484,2024-03-19,Completed,Phoenix,AZ,0,66.95,903.8
ORD002411,CUST00344,2024-07-15,Completed,New York,NY,0,73.85,996.94
ORD002412,CUST00430,2023-11-24,Completed,Atlanta,GA,0,22.01,297.18
ORD002413,CUST00337,2024-07-15,Completed,Houston,TX,0.11,138.41,1868.48
ORD002414,CUST00101,2025-04-08,Completed,Fort Worth,TX,18.61,43.3,565.98
ORD002415,CUST00222,2023-02-24,Completed,New York,NY,0,10.19,137.57
ORD002416,CUST00426,2024-12-08,Pending,Detroit,MI,45.5,4.59,16.45
ORD002417,CUST00207,2025-01-28,Completed,Dallas,TX,0,47.42,640.19
ORD002418,CUST00290,2023-04-16,Completed,Minneapolis,MN,0,42.17,569.24
ORD002419,CUST00379,2025-05-30,Completed,San Jose,CA,0,143.03,1930.85
ORD002420,CUST00119,2025-05-23,Completed,San Jose,CA,0,7.52,101.49
ORD002421,CUST00049,2023-06-30,Completed,Dallas,TX,0,61.44,829.45
ORD002422,CUST00052,2023-04-27,Returned,Chicago,IL,12.8,50.19,664.75
ORD002423,CUST00060,2023-06-28,Completed,Fort Worth,TX,0,83.5,1127.21
ORD002424,CUST00348,2025-01-20,Completed,Columbus,OH,0,54.75,739.11
ORD002425,CUST00412,2023-08-10,Completed,Denver,CO,0,80.89,1092.07
ORD002426,CUST00099,2024-03-14,Completed,Boston,MA,8.66,94.05,1261.02
ORD002427,CUST00233,2023-02-25,Completed,Seattle,WA,29.17,58.09,755.01
ORD002428,CUST00185,2025-06-06,Completed,Salt Lake City,UT,13.84,92.34,1232.74
ORD002429,CUST00172,2025-04-30,Completed,Jacksonville,FL,0,65.72,887.16
ORD002430,CUST00137,2024-02-18,Pending,Jacksonville,FL,0,54.27,732.65
ORD002431,CUST00214,2024-02-04,Cancelled,Kansas City,MO,18.49,40.61,-93.94
ORD002432,CUST00358,2024-04-29,Completed,Boston,MA,18.47,41.08,536.05
ORD002433,CUST00392,2025-06-18,Completed,Las Vegas,NV,0,158.8,2143.81
ORD002434,CUST00359,2023-11-22,Completed,Atlanta,GA,16.9,90.49,1204.75
ORD002435,CUST00079,2024-10-11,Completed,Minneapolis,MN,28.83,142.3,1892.16
ORD002436,CUST00053,2024-12-25,Completed,Denver,CO,19.41,147.93,1977.6
ORD002437,CUST00101,2023-06-10,Completed,Detroit,MI,43.17,112.14,1470.7
ORD002438,CUST00220,2023-08-06,Completed,Charlotte,NC,14.33,88.49,1180.25
ORD002439,CUST00076,2023-01-27,Completed,San Francisco,CA,0,17.64,238.15
ORD002440,CUST00404,2024-08-27,Completed,Denver,CO,30.8,120.72,1598.98
ORD002441,CUST00460,2023-12-29,Completed,Phoenix,AZ,33.69,80.81,1057.3
ORD002442,CUST00243,2023-04-01,Completed,Fort Worth,TX,0,5.26,71.04
ORD002443,CUST00141,2024-04-27,Completed,Dallas,TX,38.75,124.09,1636.41
ORD002444,CUST00107,2024-07-21,Cancelled,Tampa,FL,0.95,143.56,1937.16
ORD002445,CUST00401,2023-05-06,Completed,San Diego,CA,19.91,32.72,421.8
ORD002446,CUST00325,2023-11-28,Completed,Orlando,FL,41.92,120.19,1580.63
ORD002447,CUST00418,2024-12-20,Completed,Austin,TX,0,120.5,1626.79
ORD002448,CUST00302,2024-04-16,Completed,Fort Worth,TX,0,149.03,2011.91
ORD002449,CUST00342,2024-02-09,Completed,Boston,MA,13.11,135.68,1818.6
ORD002450,CUST00318,2024-02-28,Completed,San Diego,CA,19.16,47.87,627.13
ORD002451,CUST00112,2024-11-19,Completed,Minneapolis,MN,0,109.62,1479.84
ORD002452,CUST00180,2023-04-24,Completed,Detroit,MI,0,153.02,2065.77
ORD002453,CUST00390,2025-03-05,Completed,Los Angeles,CA,28.38,44.7,575.1
ORD002454,CUST00341,2023-08-26,Completed,Philadelphia,PA,0,44.67,603.03
ORD002455,CUST00145,2024-11-03,Returned,Minneapolis,MN,47.85,44.94,558.88
ORD002456,CUST00443,2024-07-12,Returned,Chicago,IL,13.27,116.97,1565.87
ORD002457,CUST00047,2023-08-10,Completed,Tampa,FL,0,159.05,2147.12
ORD002458,CUST00043,2023-10-17,Completed,San Antonio,TX,0,114.12,1540.67
ORD002459,CUST00272,2023-11-16,Completed,Los Angeles,CA,46.14,143.15,1886.4
ORD002460,CUST00494,2023-05-02,Returned,Minneapolis,MN,0,87.82,1185.52
ORD002461,CUST00433,2024-09-08,Returned,Phoenix,AZ,0,47.85,645.97
ORD002462,CUST00031,2025-01-30,Completed,Fort Worth,TX,15.12,42.96,564.88
ORD002463,CUST00344,2023-03-18,Completed,Columbus,OH,0,111.74,1508.55
ORD002464,CUST00041,2024-08-28,Completed,San Antonio,TX,0,147.45,1990.6
ORD002465,CUST00401,2023-04-12,Cancelled,Nashville,TN,44.19,126.85,1668.28
ORD002466,CUST00238,2023-11-13,Completed,San Antonio,TX,40.85,159.42,2111.36
ORD002467,CUST00062,2024-06-17,Completed,New York,NY,0,105.38,1422.69
ORD002468,CUST00357,2024-04-15,Returned,Dallas,TX,14.95,23.26,299.01
ORD002469,CUST00441,2024-09-14,Cancelled,Phoenix,AZ,0,70.68,-63.15
ORD002470,CUST00471,2023-03-15,Completed,Tampa,FL,0,126.52,1707.98
ORD002471,CUST00087,2023-04-24,Completed,Kansas City,MO,18.95,125.54,1675.86
ORD002472,CUST00122,2023-05-02,Completed,San Francisco,CA,0,140.51,1896.93
ORD002473,CUST00495,2023-08-12,Pending,Philadelphia,PA,0,66.7,900.41
ORD002474,CUST00166,2024-02-21,Completed,Jacksonville,FL,0,130.56,1762.57
ORD002475,CUST00034,2024-05-23,Cancelled,Jacksonville,FL,44.67,1.92,-71.7
ORD002476,CUST00219,2024-09-03,Completed,Raleigh,NC,13.8,84.87,1131.98
ORD002477,CUST00030,2024-06-02,Completed,Miami,FL,0,152.02,2052.3
ORD002478,CUST00481,2024-08-28,Completed,Los Angeles,CA,35.04,55.57,715.18
ORD002479,CUST00230,2024-01-08,Completed,Atlanta,GA,14.81,24.67,318.24
ORD002480,CUST00188,2024-02-04,Completed,Philadelphia,PA,0,122.05,1647.68
ORD002481,CUST00151,2025-06-13,Completed,Los Angeles,CA,0,5.17,69.83
ORD002482,CUST00490,2023-08-16,Completed,Seattle,WA,0,131.24,1771.7
ORD002483,CUST00414,2023-09-24,Returned,Minneapolis,MN,0,112.55,1519.41
ORD002484,CUST00031,2023-01-04,Returned,San Antonio,TX,49.02,66.84,853.28
ORD002485,CUST99999,2025-04-03,Pending,Seattle,WA,24.29,86.55,1144.13
ORD002486,CUST00072,2024-05-28,Completed,Minneapolis,MN,6.09,139.44,1876.31
ORD002487,CUST00275,2023-06-01,Completed,Charlotte,NC,0,89.68,1210.69
ORD002488,CUST00303,2025-06-06,Completed,Seattle,WA,0,32.11,433.47
ORD002489,CUST00232,2023-10-07,Completed,Boston,MA,0,116.64,1574.69
ORD002490,CUST00016,2025-06-30,Completed,San Diego,CA,35.23,149.86,1987.93
ORD002491,CUST00304,2025-03-09,Completed,Nashville,TN,46.38,27.69,327.48
ORD002492,CUST00341,2023-01-08,Pending,Dallas,TX,21.83,20.24,251.38
ORD002493,CUST00066,2024-07-23,Pending,Las Vegas,NV,29.94,75.16,984.66
ORD002494,CUST00483,2023-01-25,Returned,Los Angeles,CA,5.12,47.17,631.69
ORD002495,CUST00390,2023-03-21,Completed,Detroit,MI,43.58,21.6,247.99
ORD002496,CUST00148,2023-09-26,Pending,San Antonio,TX,0,89.62,1209.85
ORD002497,CUST00313,2023-06-29,Completed,Dallas,TX,0,82.37,1112.05
ORD002498,CUST00496,2023-08-16,Completed,Charlotte,NC,24.89,146.18,1948.49
ORD002499,CUST00075,2023-08-21,Completed,Los Angeles,CA,0,94.29,1272.95
ORD002500,CUST00463,2024-11-07,Completed,San Antonio,TX,45.25,72.03,927.15
ORD002501,CUST00283,2024-02-17,Returned,San Francisco,CA,0,3.78,50.99
ORD002502,CUST00279,2024-05-19,Pending,Nashville,TN,29.62,50.08,646.46
ORD002503,CUST00291,2025-01-24,Completed,Seattle,WA,0,67.99,917.81
ORD002504,CUST00194,2024-01-03,Completed,Houston,TX,25.99,128.48,1708.48
ORD002505,CUST00191,2024-02-02,Cancelled,Phoenix,AZ,0,74.42,1004.62
ORD002506,CUST00475,2023-03-26,Returned,Orlando,FL,0,24.39,329.32
ORD002507,CUST00072,2024-07-27,Completed,Charlotte,NC,0,94.7,1278.44
ORD002508,CUST00316,2023-01-21,Completed,Portland,OR,0,32.4,437.41
ORD002509,CUST00429,2025-05-19,Completed,Austin,TX,0,44.27,597.59
ORD002510,CUST99999,2023-07-04,Returned,Kansas City,MO,0,140.43,1895.78
ORD002511,CUST00003,2023-09-04,Completed,Denver,CO,45.05,29.18,348.87
ORD002512,CUST00483,2024-04-10,Completed,Chicago,IL,15.39,115.67,1546.17
ORD002513,CUST00490,2023-12-02,Completed,Atlanta,GA,0,51.55,695.89
ORD002514,CUST99999,2025-05-04,Completed,Los Angeles,CA,0,129.74,1751.55
ORD002515,CUST00337,2024-04-08,Completed,Seattle,WA,0,159.48,2153.04
ORD002516,CUST00043,2023-12-13,Completed,San Jose,CA,14.56,30.32,394.7
ORD002517,CUST00011,2025-04-09,Completed,Nashville,TN,0,62.88,848.89
ORD002518,CUST00047,2024-02-06,Completed,Dallas,TX,0,141.27,1907.13
ORD002519,CUST00068,2024-05-12,Completed,Orlando,FL,0,26.46,357.27
ORD002520,CUST00062,2024-02-22,Completed,Los Angeles,CA,0,148.53,2005.2
ORD002521,CUST00244,2024-08-27,Completed,Portland,OR,0,65.93,890.05
ORD002522,CUST00119,2023-05-10,Completed,New York,NY,37.58,155.43,2060.78
ORD002523,CUST00095,2023-11-06,Completed,Austin,TX,0,150.12,2026.61
ORD002524,CUST00109,2023-04-08,Completed,San Jose,CA,2.44,92.91,1251.85
ORD002525,CUST00012,2024-05-16,Completed,Las Vegas,NV,4.24,11.39,149.5
ORD002526,CUST00431,2024-10-25,Completed,Jacksonville,FL,0,17.35,234.26
ORD002527,CUST00182,2025-01-05,Completed,Detroit,MI,35.0,11.74,123.44
ORD002528,CUST00117,2024-04-05,Completed,Boston,MA,0,100.07,1350.94
ORD002529,CUST00381,2025-03-09,Completed,New York,NY,0,128.92,1740.45
ORD002530,CUST00039,2024-01-30,Completed,Charlotte,NC,23.44,146.7,1957.04
ORD002531,CUST00007,2023-10-24,Completed,Denver,CO,0,47.21,637.33
ORD002532,CUST00054,2025-02-14,Completed,San Diego,CA,0,108.94,1470.74
ORD002533,CUST00030,2024-05-25,Completed,Philadelphia,PA,0,68.24,921.27
ORD002534,CUST00295,2024-04-27,Completed,Portland,OR,37.98,12.2,126.68
ORD002535,CUST00038,2025-04-21,Completed,Austin,TX,16.06,88.31,1176.18
ORD002536,CUST00281,2023-09-09,Completed,Houston,TX,0,19.64,265.12
ORD002537,CUST00078,2024-10-06,Completed,Orlando,FL,31.63,33.99,427.27
ORD002538,CUST00071,2023-05-07,Completed,Fort Worth,TX,0,94.39,1274.22
ORD002539,CUST00043,2024-06-13,Cancelled,Miami,FL,32.36,59.83,775.39
ORD002540,CUST00383,2024-09-12,Returned,Denver,CO,0,5.02,67.74
ORD002541,CUST00357,2023-12-11,Completed,San Francisco,CA,12.28,120.77,1618.13
ORD002542,CUST00338,2024-12-20,Returned,San Jose,CA,10.36,42.73,566.48
ORD002543,CUST00366,2023-08-02,Completed,Miami,FL,0,77.43,1045.35
ORD002544,CUST00176,2024-11-05,Completed,Indianapolis,IN,0,128.55,1735.42
ORD002545,CUST00399,2023-12-16,Returned,Phoenix,AZ,45.97,23.69,273.85
ORD002546,CUST00150,2023-02-01,Completed,Seattle,WA,40.19,27.52,331.39
ORD002547,CUST00074,2025-06-05,Completed,Jacksonville,FL,11.02,142.18,1908.39
ORD002548,CUST00466,2023-10-14,Completed,Kansas City,MO,0,56.32,760.26
ORD002549,CUST00198,2025-05-04,Completed,San Francisco,CA,0,63.73,860.39
ORD002550,CUST00082,2023-09-24,Pending,Salt Lake City,UT,0,82.59,1114.98
ORD002551,CUST00012,2025-04-01,Completed,Austin,TX,0,113.77,1535.92
ORD002552,CUST00497,2023-05-22,Completed,Boston,MA,0,153.44,2071.42
ORD002553,CUST00444,2024-06-30,Completed,Minneapolis,MN,42.94,24.25,284.44
ORD002554,CUST00119,2025-02-07,Cancelled,Minneapolis,MN,0,67.79,915.21
ORD002555,CUST00450,2024-09-20,Completed,Nashville,TN,0,124.78,1684.48
ORD002556,CUST00401,2023-03-16,Returned,Seattle,WA,0,19.06,257.35
ORD002557,CUST00237,2023-07-10,Pending,Las Vegas,NV,0,32.63,440.48
ORD002558,CUST00192,2023-12-20,Completed,New York,NY,36.15,75.04,976.9
ORD002559,CUST00313,2023-10-26,Returned,San Diego,CA,2.6,5.44,70.81
ORD002560,CUST00486,2024-04-08,Completed,Dallas,TX,0,134.79,1819.72
ORD002561,CUST00291,2023-07-17,Cancelled,San Jose,CA,0,117.41,1585.06
ORD002562,CUST00203,2025-01-04,Completed,Seattle,WA,24.41,122.92,1635.07
ORD002563,CUST00219,2023-08-13,Completed,Fort Worth,TX,42.44,125.76,1655.29
ORD002564,CUST00486,2023-03-10,Completed,Fort Worth,TX,44.16,132.35,1742.56
ORD002565,CUST00419,2025-01-07,Returned,Houston,TX,14.61,147.03,1970.27
ORD002566,CUST00296,2025-06-09,Cancelled,Indianapolis,IN,0,34.01,-57.71
ORD002567,CUST00310,2025-03-19,Completed,Miami,FL,0,150.26,2028.5
ORD002568,CUST00328,2025-01-27,Completed,Atlanta,GA,34.87,61.98,801.87
ORD002569,CUST00190,2023-10-20,Completed,Indianapolis,IN,43.84,96.54,1259.5
ORD002570,CUST00190,2025-01-02,Completed,Minneapolis,MN,5.69,31.35,417.5
ORD002571,CUST00448,2023-08-09,Pending,Philadelphia,PA,0,132.26,1785.5
ORD002572,CUST00461,2023-12-06,Completed,New York,NY,0,18.98,256.23
ORD002573,CUST00328,2023-02-19,Completed,Houston,TX,0,84.59,1141.96
ORD002574,CUST00033,2024-10-15,Completed,Chicago,IL,0,46.24,624.29
ORD002575,CUST00098,2024-06-05,Completed,Portland,OR,0,110.44,1490.91
ORD002576,CUST00259,2024-10-23,Completed,San Antonio,TX,0,50.75,685.13
ORD002577,CUST00196,2024-10-01,Completed,Houston,TX,5.16,65.49,878.9
ORD002578,CUST00475,2024-05-13,Completed,Denver,CO,22.54,43.14,559.88
ORD002579,CUST00356,2024-04-18,Completed,Chicago,IL,32.85,65.72,854.37
ORD002580,CUST00200,2023-04-16,Completed,Columbus,OH,0,18.5,249.77
ORD002581,CUST00426,2024-06-13,Pending,Tampa,FL,5.64,91.69,1232.18
ORD002582,CUST00034,2024-08-16,Completed,Miami,FL,26.07,106.78,1415.42
ORD002583,CUST00275,2025-01-06,Returned,Salt Lake City,UT,0,6.05,81.66
ORD002584,CUST00217,2023-09-19,Completed,Columbus,OH,0,87.0,1174.45
ORD002585,CUST00127,2023-06-03,Completed,Nashville,TN,0,40.71,549.6
ORD002586,CUST00398,2024-02-02,Completed,Austin,TX,0,24.1,325.31
ORD002587,CUST00476,2023-02-14,Completed,Salt Lake City,UT,0,53.91,727.81
ORD002588,CUST00004,2024-05-11,Completed,Tampa,FL,10.4,130.66,1753.54
ORD002589,CUST00197,2023-12-16,Cancelled,San Jose,CA,0,144.31,1948.19
ORD002590,CUST00379,2025-04-10,Completed,Tampa,FL,12.75,12.63,157.75
ORD002591,CUST00123,2023-05-09,Completed,Houston,TX,18.53,49.09,644.21
ORD002592,CUST00370,2024-04-23,Cancelled,New York,NY,47.07,2.81,-7.61
ORD002593,CUST00248,2025-02-22,Completed,New York,NY,27.78,114.86,1522.83
ORD002594,CUST00072,2025-02-03,Completed,Salt Lake City,UT,5.8,140.8,1895.06
ORD002595,CUST00001,2025-01-20,Completed,Nashville,TN,0,81.43,1099.26
ORD002596,CUST00440,2023-03-26,Completed,Houston,TX,0,9.21,124.35
ORD002597,CUST00179,2023-10-30,Completed,Seattle,WA,24.44,142.33,1897.02
ORD002598,CUST00476,2024-12-09,Returned,Salt Lake City,UT,49.27,16.48,173.2
ORD002599,CUST00187,2024-11-25,Pending,Tampa,FL,0,101.53,1370.71
ORD002600,CUST00311,2024-02-13,Completed,Tampa,FL,0,73.71,995.12
ORD002601,CUST99999,2023-08-29,Completed,Miami,FL,0,124.99,1687.37
ORD002602,CUST00365,2025-04-23,Completed,Las Vegas,NV,47.25,157.85,2083.7
ORD002603,CUST00297,2024-04-14,Completed,Las Vegas,NV,47.86,30.48,363.57
ORD002604,CUST00344,2023-09-07,Cancelled,Phoenix,AZ,35.17,74.25,967.22
ORD002605,CUST00059,2025-02-19,Completed,San Francisco,CA,0,79.67,1075.5
ORD002606,CUST00204,2023-12-03,Pending,Philadelphia,PA,0,112.81,1522.97
ORD002607,CUST00293,2023-02-01,Completed,San Jose,CA,0,22.91,309.32
ORD002608,CUST00285,2025-05-14,Completed,Columbus,OH,0,54.86,740.66
ORD002609,CUST00458,2023-10-23,Completed,Columbus,OH,0,114.66,1547.85
ORD002610,CUST00419,2023-04-21,Completed,Philadelphia,PA,0,65.42,883.2
ORD002611,CUST00437,2024-12-28,Completed,Indianapolis,IN,0,67.05,905.12
ORD002612,CUST00487,2023-09-03,Completed,Denver,CO,1.15,34.49,464.52
ORD002613,CUST00159,2025-04-16,Completed,Kansas City,MO,21.16,24.77,313.19
ORD002614,CUST00343,2023-09-28,Completed,Atlanta,GA,29.61,27.96,347.91
ORD002615,CUST00011,2023-02-10,Completed,Dallas,TX,34.46,117.97,1558.09
ORD002616,CUST00164,2023-03-30,Completed,Atlanta,GA,0,119.81,1617.45
ORD002617,CUST00059,2024-07-26,Completed,Philadelphia,PA,13.99,132.11,1769.44
ORD002618,CUST00121,2023-07-27,Pending,Atlanta,GA,43.96,111.86,1466.13
ORD002619,CUST00460,2025-05-15,Returned,Nashville,TN,10.85,96.37,1290.1
ORD002620,CUST00302,2023-04-02,Cancelled,Fort Worth,TX,2.84,7.57,99.41
