order_item_id,order_id,product_id,quantity,unit_price
OI0005173,ORD002284,PROD00040,4,716.63
OI0005174,ORD002285,PROD00074,1,244.58
OI0005175,ORD002285,PROD00116,1,147.99
OI0005176,ORD002286,PROD00036,2,322.92
OI0005177,ORD002286,PROD00118,4,372.82
OI0005178,ORD002287,PROD00163,2,343.04
OI0005179,ORD002287,PROD00148,2,261.05
OI0005180,ORD002288,PROD00163,1,343.04
OI0005181,ORD002288,PROD00066,4,318.62
OI0005182,ORD002288,PROD00177,5,607.52
OI0005183,ORD002288,PROD00152,5,318.78
OI0005184,ORD002289,PROD00074,5,244.58
OI0005185,ORD002290,PROD00070,5,145.46
OI0005186,ORD002290,PROD00153,3,835.05
OI0005187,ORD002290,PROD00038,1,782.34
OI0005188,ORD002290,PROD00065,3,253.5
OI0005189,ORD002291,PROD00115,4,132.06
OI0005190,ORD002291,PROD00066,3,318.62
OI0005191,ORD002291,PROD00084,3,575.76
OI0005192,ORD002291,PROD00079,3,52.11
OI0005193,ORD002291,PROD00133,3,642.47
OI0005194,ORD002292,PROD00035,5,332.61
OI0005195,ORD002292,PROD00137,4,612.77
OI0005196,ORD002292,PROD00082,5,213.35
OI0005197,ORD002293,PROD00065,1,253.5
OI0005198,ORD002293,PROD00143,1,291.6
OI0005199,ORD002294,PROD00058,5,111.2
OI0005200,ORD002295,PROD00067,5,593.36
OI0005201,ORD002295,PROD00125,2,878.21
OI0005202,ORD002296,PROD00189,3,167.34
OI0005203,ORD002296,PROD00039,1,309.98
OI0005204,ORD002296,PROD00082,1,213.35
OI0005205,ORD002297,PROD00174,1,602.87
OI0005206,ORD002297,PROD00122,2,868.42
OI0005207,ORD002297,PROD00117,1,224.25
OI0005208,ORD002298,PROD00154,2,400.8
OI0005209,ORD002298,PROD00013,1,1000.09
OI0005210,ORD002299,PROD00061,5,590.23
OI0005211,ORD002299,PROD00161,4,673.05
OI0005212,ORD002299,PROD00054,3,409.72
OI0005213,ORD002299,PROD00001,5,62.49
OI0005214,ORD002300,PROD00094,5,109.52
OI0005215,ORD002301,PROD00107,2,80.89
OI0005216,ORD002301,PROD00136,3,383.65
OI0005217,ORD002301,PROD00187,5,313.26
OI0005218,ORD002301,PROD00130,5,404.49
OI0005219,ORD002302,PROD00024,1,525.45
OI0005220,ORD002302,PROD00155,2,413.28
OI0005221,ORD002303,PROD00182,3,334.16
OI0005222,ORD002303,PROD00165,3,452.34
OI0005223,ORD002304,PROD00151,3,95.47
OI0005224,ORD002305,PROD00051,5,463.06
OI0005225,ORD002305,PROD00183,5,190.35
OI0005226,ORD002306,PROD00070,5,145.46
OI0005227,ORD002306,PROD00056,2,265.08
OI0005228,ORD002307,PROD00161,1,673.05
OI0005229,ORD002308,PROD00021,4,601.54
OI0005230,ORD002308,PROD00097,2,407.1
OI0005231,ORD002308,PROD00059,5,518.56
OI0005232,ORD002308,PROD00171,2,561.13
OI0005233,ORD002309,PROD00062,1,365.58
OI0005234,ORD002309,PROD00031,1,576.31
OI0005235,ORD002310,PROD00127,5,310.77
OI0005236,ORD002310,PROD00111,1,552.86
OI0005237,ORD002310,PROD00078,5,828.62
OI0005238,ORD002310,PROD00169,2,769.54
OI0005239,ORD002311,PROD00160,1,601.22
OI0005240,ORD002311,PROD00147,1,504.99
OI0005241,ORD002311,PROD00139,1,431.69
OI0005242,ORD002311,PROD00145,5,75.68
OI0005243,ORD002311,PROD00028,3,807.89
OI0005244,ORD002312,PROD00028,1,807.89
OI0005245,ORD002312,PROD00071,1,124.97
OI0005246,ORD002312,PROD00120,1,779.32
OI0005247,ORD002312,PROD00033,4,568.38
OI0005248,ORD002313,PROD00095,1,150.61
OI0005249,ORD002314,PROD00106,3,972.8
OI0005250,ORD002315,PROD00150,4,540.84
OI0005251,ORD002315,PROD00061,4,590.23
OI0005252,ORD002316,PROD00024,5,525.45
OI0005253,ORD002316,PROD00094,4,109.52
OI0005254,ORD002316,PROD00013,1,1000.09
OI0005255,ORD002316,PROD00020,2,541.07
OI0005256,ORD002316,PROD00122,3,868.42
OI0005257,ORD002317,PROD00153,1,835.05
OI0005258,ORD002317,PROD00053,1,286.79
OI0005259,ORD002317,PROD00098,4,36.55
OI0005260,ORD002318,PROD00117,5,224.25
OI0005261,ORD002319,PROD00090,2,785.42
OI0005262,ORD002319,PROD00084,4,575.76
OI0005263,ORD002319,PROD00194,3,833.29
OI0005264,ORD002320,PROD00020,1,541.07
OI0005265,ORD002320,PROD00091,1,1128.36
OI0005266,ORD002321,PROD00091,3,1128.36
OI0005267,ORD002322,PROD00113,3,135.11
OI0005268,ORD002323,PROD00099,2,497.31
OI0005269,ORD002323,PROD00179,1,784.78
OI0005270,ORD002324,PROD00151,3,95.47
OI0005271,ORD002324,PROD00086,2,40.06
OI0005272,ORD002325,PROD00178,5,519.35
OI0005273,ORD002326,PROD00038,5,782.34
OI0005274,ORD002326,PROD00014,2,606.8
OI0005275,ORD002326,PROD00159,4,153.97
OI0005276,ORD002327,PROD00075,5,171.72
OI0005277,ORD002328,PROD00057,4,687.72
OI0005278,ORD002328,PROD00090,3,785.42
OI0005279,ORD002329,PROD00155,1,413.28
OI0005280,ORD002330,PROD00188,3,689.67
OI0005281,ORD002331,PROD00002,1,680.84
OI0005282,ORD002332,PROD00164,1,773.39
OI0005283,ORD002332,PROD00107,1,80.89
OI0005284,ORD002332,PROD00132,5,399.42
OI0005285,ORD002333,PROD00091,2,1128.36
OI0005286,ORD002333,PROD00083,5,208.89
OI0005287,ORD002333,PROD00196,5,448.85
OI0005288,ORD002334,PROD00124,3,425.98
OI0005289,ORD002334,PROD00042,1,98.87
OI0005290,ORD002335,PROD00055,2,16.19
OI0005291,ORD002335,PROD00084,3,575.76
OI0005292,ORD002335,PROD00127,5,310.77
OI0005293,ORD002336,PROD00116,4,147.99
OI0005294,ORD002336,PROD00124,3,425.98
OI0005295,ORD002337,PROD00028,1,807.89
OI0005296,ORD002338,PROD00113,5,135.11
OI0005297,ORD002338,PROD00028,5,807.89
OI0005298,ORD002339,PROD00041,4,186.37
OI0005299,ORD002339,PROD00166,5,1051.59
OI0005300,ORD002339,PROD00040,2,716.63
OI0005301,ORD002339,PROD00028,1,807.89
OI0005302,ORD002340,PROD00160,3,601.22
OI0005303,ORD002340,PROD00165,3,452.34
OI0005304,ORD002340,PROD00197,4,720.46
OI0005305,ORD002341,PROD00053,1,286.79
OI0005306,ORD002341,PROD00063,2,478.95
OI0005307,ORD002342,PROD00074,4,244.58
OI0005308,ORD002342,PROD00028,4,807.89
OI0005309,ORD002342,PROD00145,3,75.68
OI0005310,ORD002343,PROD00110,5,436.43
OI0005311,ORD002344,PROD00200,2,852.45
OI0005312,ORD002344,PROD00198,5,210.84
OI0005313,ORD002344,PROD00069,1,747.67
OI0005314,ORD002344,PROD00049,2,115.76
OI0005315,ORD002344,PROD00125,4,878.21
OI0005316,ORD002345,PROD00118,5,372.82
OI0005317,ORD002346,PROD00060,1,26.85
OI0005318,ORD002346,PROD00147,4,504.99
OI0005319,ORD002347,PROD00080,1,56.83
OI0005320,ORD002347,PROD00005,5,476.87
OI0005321,ORD002348,PROD00121,1,747.1
OI0005322,ORD002348,PROD00119,5,936.38
OI0005323,ORD002348,PROD00095,4,150.61
OI0005324,ORD002348,PROD00019,4,253.38
OI0005325,ORD002349,PROD00087,4,144.82
OI0005326,ORD002350,PROD00006,2,51.17
OI0005327,ORD002351,PROD00030,4,178.19
OI0005328,ORD002351,PROD00056,5,265.08
OI0005329,ORD002351,PROD00025,1,436.74
OI0005330,ORD002352,PROD00020,5,541.07
OI0005331,ORD002353,PROD00145,3,75.68
OI0005332,ORD002353,PROD00029,4,257.12
OI0005333,ORD002353,PROD00112,4,624.27
OI0005334,ORD002353,PROD00011,1,22.38
OI0005335,ORD002354,PROD00021,4,601.54
OI0005336,ORD002355,PROD00039,3,309.98
OI0005337,ORD002356,PROD00198,5,210.84
OI0005338,ORD002357,PROD00099,4,497.31
OI0005339,ORD002357,PROD00017,4,650.13
OI0005340,ORD002357,PROD00040,3,716.63
OI0005341,ORD002357,PROD00153,3,835.05
OI0005342,ORD002358,PROD00071,2,124.97
OI0005343,ORD002359,PROD00133,2,642.47
OI0005344,ORD002359,PROD00068,1,408.36
OI0005345,ORD002359,PROD00120,5,779.32
OI0005346,ORD002359,PROD00085,2,335.7
OI0005347,ORD002360,PROD00167,4,337.16
OI0005348,ORD002361,PROD00046,4,232.16
OI0005349,ORD002362,PROD00114,1,120.31
OI0005350,ORD002362,PROD00050,2,110.29
OI0005351,ORD002363,PROD00053,2,286.79
OI0005352,ORD002364,PROD00135,4,309.43
OI0005353,ORD002365,PROD00119,5,936.38
OI0005354,ORD002365,PROD00046,4,232.16
OI0005355,ORD002365,PROD00128,5,103.13
OI0005356,ORD002366,PROD00077,2,455.24
OI0005357,ORD002367,PROD00099,4,497.31
OI0005358,ORD002368,PROD00146,2,843.74
OI0005359,ORD002368,PROD00182,4,334.16
OI0005360,ORD002368,PROD00080,5,56.83
OI0005361,ORD002369,PROD00011,4,22.38
OI0005362,ORD002370,PROD00153,3,835.05
OI0005363,ORD002371,PROD00164,3,773.39
OI0005364,ORD002371,PROD00105,4,444.1
OI0005365,ORD002371,PROD00031,4,576.31
OI0005366,ORD002371,PROD00051,4,463.06
OI0005367,ORD002371,PROD00149,2,140.89
OI0005368,ORD002372,PROD00198,2,210.84
OI0005369,ORD002372,PROD00197,3,720.46
OI0005370,ORD002373,PROD00162,4,495.63
OI0005371,ORD002374,PROD00198,4,210.84
OI0005372,ORD002374,PROD00088,1,1130.8
OI0005373,ORD002374,PROD00187,1,313.26
OI0005374,ORD002374,PROD00026,2,177.45
OI0005375,ORD002375,PROD00145,2,75.68
OI0005376,ORD002375,PROD00142,2,122.28
OI0005377,ORD002376,PROD00086,2,40.06
OI0005378,ORD002377,PROD00042,5,98.87
OI0005379,ORD002377,PROD00188,3,689.67
OI0005380,ORD002378,PROD00078,2,828.62
OI0005381,ORD002378,PROD00057,5,687.72
OI0005382,ORD002378,PROD00029,4,257.12
OI0005383,ORD002379,PROD00157,3,195.18
OI0005384,ORD002379,PROD00124,1,425.98
OI0005385,ORD002380,PROD00030,3,178.19
OI0005386,ORD002380,PROD00136,4,383.65
OI0005387,ORD002380,PROD00055,2,16.19
OI0005388,ORD002380,PROD00042,1,98.87
OI0005389,ORD002381,PROD00185,3,446.51
OI0005390,ORD002381,PROD00199,2,86.25
OI0005391,ORD002382,PROD00164,3,773.39
OI0005392,ORD002382,PROD00191,2,532.79
OI0005393,ORD002382,PROD00095,5,150.61
OI0005394,ORD002382,PROD00024,5,525.45
OI0005395,ORD002383,PROD00004,4,417.95
OI0005396,ORD002383,PROD00036,4,322.92
OI0005397,ORD002383,PROD00145,4,75.68
OI0005398,ORD002383,PROD00161,1,673.05
OI0005399,ORD002384,PROD00098,2,36.55
OI0005400,ORD002384,PROD00114,2,120.31
OI0005401,ORD002384,PROD00026,2,177.45
OI0005402,ORD002385,PROD00087,5,144.82
OI0005403,ORD002386,PROD00122,3,868.42
OI0005404,ORD002386,PROD00048,3,175.58
OI0005405,ORD002387,PROD00097,3,407.1
OI0005406,ORD002388,PROD00073,5,472.71
OI0005407,ORD002388,PROD00187,1,313.26
OI0005408,ORD002388,PROD00077,2,455.24
OI0005409,ORD002389,PROD00081,1,323.72
OI0005410,ORD002389,PROD00073,3,472.71
OI0005411,ORD002389,PROD00150,3,540.84
OI0005412,ORD002390,PROD00151,2,95.47
OI0005413,ORD002391,PROD00156,5,104.36
OI0005414,ORD002391,PROD00151,2,95.47
OI0005415,ORD002391,PROD00074,3,244.58
OI0005416,ORD002392,PROD00072,1,52.14
OI0005417,ORD002393,PROD00152,1,318.78
OI0005418,ORD002394,PROD00122,3,868.42
OI0005419,ORD002395,PROD00145,1,75.68
OI0005420,ORD002395,PROD00113,5,135.11
OI0005421,ORD002395,PROD00033,4,568.38
OI0005422,ORD002396,PROD00056,3,265.08
OI0005423,ORD002396,PROD00188,1,689.67
OI0005424,ORD002397,PROD00033,3,568.38
OI0005425,ORD002397,PROD00153,2,835.05
OI0005426,ORD002397,PROD00095,2,150.61
OI0005427,ORD002398,PROD00172,1,810.25
OI0005428,ORD002398,PROD00092,3,673.82
OI0005429,ORD002399,PROD00009,1,411.63
OI0005430,ORD002399,PROD00030,3,178.19
OI0005431,ORD002400,PROD00053,2,286.79
OI0005432,ORD002401,PROD00145,1,75.68
OI0005433,ORD002401,PROD00087,3,144.82
OI0005434,ORD002402,PROD00141,4,44.94
OI0005435,ORD002402,PROD00060,5,26.85
OI0005436,ORD002403,PROD00172,5,810.25
OI0005437,ORD002404,PROD00090,3,785.42
OI0005438,ORD002405,PROD00045,2,775.67
OI0005439,ORD002405,PROD00124,4,425.98
OI0005440,ORD002406,PROD00200,1,852.45
OI0005441,ORD002406,PROD00197,5,720.46
OI0005442,ORD002406,PROD00141,5,44.94
OI0005443,ORD002407,PROD00143,4,291.6
OI0005444,ORD002407,PROD00027,4,267.78
OI0005445,ORD002407,PROD00036,5,322.92
OI0005446,ORD002408,PROD00091,4,1128.36
OI0005447,ORD002408,PROD00152,2,318.78
OI0005448,ORD002409,PROD00189,3,167.34
OI0005449,ORD002409,PROD00071,4,124.97
OI0005450,ORD002409,PROD00147,1,504.99
OI0005451,ORD002409,PROD00022,4,1218.83
OI0005452,ORD002409,PROD00182,3,334.16
OI0005453,ORD002410,PROD00192,1,396.18
OI0005454,ORD002410,PROD00101,1,684.8
OI0005455,ORD002410,PROD00193,2,553.86
OI0005456,ORD002410,PROD00176,1,746.46
OI0005457,ORD002410,PROD00044,1,675.68
OI0005458,ORD002411,PROD00024,1,525.45
OI0005459,ORD002411,PROD00189,5,167.34
OI0005460,ORD002412,PROD00166,5,1051.59
OI0005461,ORD002412,PROD00083,3,208.89
OI0005462,ORD002413,PROD00002,3,680.84
OI0005463,ORD002413,PROD00173,4,778.75
OI0005464,ORD002413,PROD00121,1,747.1
OI0005465,ORD002413,PROD00076,3,10.66
OI0005466,ORD002414,PROD00025,2,436.74
OI0005467,ORD002414,PROD00094,2,109.52
OI0005468,ORD002414,PROD00051,4,463.06
OI0005469,ORD002414,PROD00119,4,936.38
OI0005470,ORD002415,PROD00015,3,163.87
OI0005471,ORD002415,PROD00185,4,446.51
OI0005472,ORD002416,PROD00148,3,261.05
OI0005473,ORD002416,PROD00093,4,337.65
OI0005474,ORD002417,PROD00132,3,399.42
OI0005475,ORD002418,PROD00054,3,409.72
OI0005476,ORD002418,PROD00028,3,807.89
OI0005477,ORD002419,PROD00004,3,417.95
OI0005478,ORD002420,PROD00073,2,472.71
OI0005479,ORD002421,PROD00100,1,577.83
OI0005480,ORD002421,PROD00142,2,122.28
OI0005481,ORD002422,PROD00028,2,807.89
OI0005482,ORD002423,PROD00152,5,318.78
OI0005483,ORD002423,PROD00038,5,782.34
OI0005484,ORD002424,PROD00057,1,687.72
OI0005485,ORD002425,PROD00155,4,413.28
OI0005486,ORD002425,PROD00025,1,436.74
OI0005487,ORD002425,PROD00093,1,337.65
OI0005488,ORD002425,PROD00009,4,411.63
OI0005489,ORD002425,PROD00176,2,746.46
OI0005490,ORD002426,PROD00153,3,835.05
OI0005491,ORD002427,PROD00058,1,111.2
OI0005492,ORD002428,PROD00104,3,175.68
OI0005493,ORD002428,PROD00021,4,601.54
OI0005494,ORD002428,PROD00053,5,286.79
OI0005495,ORD002428,PROD00118,5,372.82
OI0005496,ORD002429,PROD00036,4,322.92
OI0005497,ORD002430,PROD00047,3,804.26
OI0005498,ORD002430,PROD00064,4,31.18
OI0005499,ORD002430,PROD00017,5,650.13
OI0005500,ORD002431,PROD00193,3,553.86
OI0005501,ORD002431,PROD00055,4,16.19
OI0005502,ORD002431,PROD00025,3,436.74
OI0005503,ORD002431,PROD00050,5,110.29
OI0005504,ORD002432,PROD00050,2,110.29
OI0005505,ORD002433,PROD00052,1,26.03
OI0005506,ORD002433,PROD00080,4,56.83
OI0005507,ORD002433,PROD00130,4,404.49
OI0005508,ORD002434,PROD00110,3,436.43
OI0005509,ORD002434,PROD00138,5,868.7
OI0005510,ORD002435,PROD00126,5,558.75
OI0005511,ORD002435,PROD00028,3,807.89
OI0005512,ORD002435,PROD00131,4,92.29
OI0005513,ORD002436,PROD00011,3,22.38
OI0005514,ORD002436,PROD00197,1,720.46
OI0005515,ORD002436,PROD00196,3,448.85
OI0005516,ORD002436,PROD00181,3,679.65
OI0005517,ORD002436,PROD00159,4,153.97
OI0005518,ORD002437,PROD00126,3,558.75
OI0005519,ORD002437,PROD00126,3,558.75
OI0005520,ORD002437,PROD00087,5,144.82
OI0005521,ORD002438,PROD00199,3,86.25
OI0005522,ORD002438,PROD00023,3,87.21
OI0005523,ORD002438,PROD00035,5,332.61
OI0005524,ORD002439,PROD00098,2,36.55
OI0005525,ORD002439,PROD00198,4,210.84
OI0005526,ORD002439,PROD00162,2,495.63
OI0005527,ORD002439,PROD00060,4,26.85
OI0005528,ORD002440,PROD00117,1,224.25
OI0005529,ORD002440,PROD00189,5,167.34
OI0005530,ORD002441,PROD00032,1,945.42
OI0005531,ORD002442,PROD00015,2,163.87
OI0005532,ORD002442,PROD00071,2,124.97
OI0005533,ORD002443,PROD00047,1,804.26
OI0005534,ORD002443,PROD00125,2,878.21
OI0005535,ORD002444,PROD00055,1,16.19
OI0005536,ORD002444,PROD00102,4,160.46
OI0005537,ORD002444,PROD00025,5,436.74
OI0005538,ORD002445,PROD00131,5,92.29
OI0005539,ORD002445,PROD00141,3,44.94
OI0005540,ORD002445,PROD00129,4,183.59
OI0005541,ORD002445,PROD00092,5,673.82
OI0005542,ORD002446,PROD00154,5,400.8
OI0005543,ORD002446,PROD00107,5,80.89
OI0005544,ORD002447,PROD00182,2,334.16
OI0005545,ORD002448,PROD00147,1,504.99
OI0005546,ORD002448,PROD00167,2,337.16
OI0005547,ORD002448,PROD00196,5,448.85
OI0005548,ORD002449,PROD00109,5,369.13
OI0005549,ORD002449,PROD00078,1,828.62
OI0005550,ORD002449,PROD00099,3,497.31
OI0005551,ORD002449,PROD00059,3,518.56
OI0005552,ORD002449,PROD00067,3,593.36
OI0005553,ORD002450,PROD00114,3,120.31
OI0005554,ORD002450,PROD00058,2,111.2
OI0005555,ORD002450,PROD00073,4,472.71
OI0005556,ORD002451,PROD00162,4,495.63
OI0005557,ORD002451,PROD00019,5,253.38
OI0005558,ORD002452,PROD00162,2,495.63
OI0005559,ORD002453,PROD00014,3,606.8
OI0005560,ORD002453,PROD00109,4,369.13
OI0005561,ORD002453,PROD00178,4,519.35
OI0005562,ORD002454,PROD00030,2,178.19
OI0005563,ORD002454,PROD00162,1,495.63
OI0005564,ORD002455,PROD00031,2,576.31
OI0005565,ORD002455,PROD00132,3,399.42
OI0005566,ORD002455,PROD00165,5,452.34
OI0005567,ORD002455,PROD00093,1,337.65
OI0005568,ORD002455,PROD00013,3,1000.09
OI0005569,ORD002456,PROD00013,1,1000.09
OI0005570,ORD002456,PROD00072,4,52.14
OI0005571,ORD002457,PROD00065,2,253.5
OI0005572,ORD002458,PROD00056,3,265.08
OI0005573,ORD002458,PROD00039,3,309.98
OI0005574,ORD002458,PROD00113,5,135.11
OI0005575,ORD002459,PROD00101,1,684.8
OI0005576,ORD002459,PROD00121,3,747.1
OI0005577,ORD002460,PROD00165,1,452.34
OI0005578,ORD002460,PROD00027,4,267.78
OI0005579,ORD002460,PROD00139,1,431.69
OI0005580,ORD002461,PROD00123,1,449.69
OI0005581,ORD002461,PROD00126,4,558.75
OI0005582,ORD002461,PROD00058,1,111.2
OI0005583,ORD002462,PROD00071,1,124.97
OI0005584,ORD002462,PROD00108,3,81.59
OI0005585,ORD002462,PROD00102,4,160.46
OI0005586,ORD002463,PROD00014,3,606.8
OI0005587,ORD002464,PROD00177,5,607.52
OI0005588,ORD002464,PROD00198,2,210.84
OI0005589,ORD002464,PROD00096,4,901.92
OI0005590,ORD002464,PROD00174,4,602.87
OI0005591,ORD002465,PROD00152,2,318.78
OI0005592,ORD002466,PROD00155,4,413.28
OI0005593,ORD002466,PROD00191,4,532.79
OI0005594,ORD002466,PROD00001,4,62.49
OI0005595,ORD002466,PROD00109,3,369.13
OI0005596,ORD002467,PROD00130,3,404.49
OI0005597,ORD002467,PROD00001,1,62.49
OI0005598,ORD002468,PROD00129,1,183.59
OI0005599,ORD002469,PROD00074,3,244.58
OI0005600,ORD002469,PROD00079,1,52.11
OI0005601,ORD002470,PROD00107,3,80.89
OI0005602,ORD002470,PROD00131,3,92.29
OI0005603,ORD002470,PROD00050,1,110.29
OI0005604,ORD002471,PROD00043,4,382.27
OI0005605,ORD002472,PROD00176,3,746.46
OI0005606,ORD002472,PROD00189,5,167.34
OI0005607,ORD002473,PROD00084,4,575.76
OI0005608,ORD002473,PROD00055,2,16.19
OI0005609,ORD002474,PROD00074,5,244.58
OI0005610,ORD002475,PROD00045,4,775.67
OI0005611,ORD002476,PROD00036,4,322.92
OI0005612,ORD002476,PROD00062,3,365.58
OI0005613,ORD002477,PROD99999,3,147.81
OI0005614,ORD002477,PROD00190,4,474.91
OI0005615,ORD002477,PROD00074,2,244.58
OI0005616,ORD002478,PROD00046,3,232.16
OI0005617,ORD002478,PROD00110,5,436.43
OI0005618,ORD002478,PROD00175,1,29.99
OI0005619,ORD002479,PROD00013,3,1000.09
OI0005620,ORD002479,PROD00184,4,202.51
OI0005621,ORD002480,PROD00168,5,301.92
OI0005622,ORD002481,PROD00123,2,449.69
OI0005623,ORD002481,PROD00157,2,195.18
OI0005624,ORD002482,PROD00135,4,309.43
OI0005625,ORD002482,PROD00054,4,409.72
OI0005626,ORD002483,PROD00039,1,309.98
OI0005627,ORD002483,PROD00054,4,409.72
OI0005628,ORD002484,PROD00097,2,407.1
OI0005629,ORD002484,PROD00010,5,1109.86
OI0005630,ORD002484,PROD00162,4,495.63
OI0005631,ORD002484,PROD00126,3,558.75
OI0005632,ORD002484,PROD00149,1,140.89
OI0005633,ORD002485,PROD00153,2,835.05
OI0005634,ORD002485,PROD00075,5,171.72
OI0005635,ORD002486,PROD00102,2,160.46
OI0005636,ORD002486,PROD00162,5,495.63
OI0005637,ORD002486,PROD00015,4,163.87
OI0005638,ORD002487,PROD00199,4,86.25
OI0005639,ORD002487,PROD00172,5,810.25
OI0005640,ORD002488,PROD00018,1,926.99
OI0005641,ORD002488,PROD00148,4,261.05
OI0005642,ORD002489,PROD00146,1,843.74
OI0005643,ORD002489,PROD00178,1,519.35
OI0005644,ORD002490,PROD00066,1,318.62
OI0005645,ORD002490,PROD00061,3,590.23
OI0005646,ORD002490,PROD00178,2,519.35
OI0005647,ORD002491,PROD00138,5,868.7
OI0005648,ORD002491,PROD00138,4,868.7
OI0005649,ORD002492,PROD00078,2,828.62
OI0005650,ORD002493,PROD00047,4,804.26
OI0005651,ORD002493,PROD00154,4,400.8
OI0005652,ORD002493,PROD00102,5,160.46
OI0005653,ORD002493,PROD00003,5,540.21
OI0005654,ORD002494,PROD00059,3,518.56
OI0005655,ORD002494,PROD00003,5,540.21
OI0005656,ORD002494,PROD00131,5,92.29
OI0005657,ORD002494,PROD00179,3,784.78
OI0005658,ORD002495,PROD00017,5,650.13
OI0005659,ORD002495,PROD00129,2,183.59
OI0005660,ORD002495,PROD00156,3,104.36
OI0005661,ORD002496,PROD00083,4,208.89
OI0005662,ORD002497,PROD00101,1,684.8
OI0005663,ORD002497,PROD00185,5,446.51
OI0005664,ORD002497,PROD00117,2,224.25
OI0005665,ORD002498,PROD00097,1,407.1
OI0005666,ORD002499,PROD00062,1,365.58
OI0005667,ORD002499,PROD00128,4,103.13
OI0005668,ORD002499,PROD00190,4,474.91
OI0005669,ORD002500,PROD00157,4,195.18
OI0005670,ORD002500,PROD00063,1,478.95
OI0005671,ORD002500,PROD00028,2,807.89
OI0005672,ORD002501,PROD00153,1,835.05
OI0005673,ORD002501,PROD00133,1,642.47
OI0005674,ORD002501,PROD00010,1,1109.86
OI0005675,ORD002501,PROD00104,5,175.68
OI0005676,ORD002502,PROD00094,3,109.52
OI0005677,ORD002502,PROD00057,2,687.72
OI0005678,ORD002502,PROD00067,3,593.36
OI0005679,ORD002503,PROD00055,1,16.19
OI0005680,ORD002503,PROD00138,3,868.7
OI0005681,ORD002503,PROD00022,5,1218.83
OI0005682,ORD002503,PROD00168,4,301.92
OI0005683,ORD002504,PROD00054,2,409.72
OI0005684,ORD002504,PROD00082,3,213.35
OI0005685,ORD002505,PROD00004,4,417.95
OI0005686,ORD002505,PROD00182,4,334.16
OI0005687,ORD002506,PROD00029,1,257.12
OI0005688,ORD002506,PROD00133,3,642.47
OI0005689,ORD002506,PROD00129,1,183.59
OI0005690,ORD002507,PROD00007,5,399.83
OI0005691,ORD002507,PROD00059,2,518.56
OI0005692,ORD002508,PROD00140,5,586.18
OI0005693,ORD002509,PROD00145,5,75.68
OI0005694,ORD002509,PROD00061,2,590.23
OI0005695,ORD002510,PROD00037,3,305.92
OI0005696,ORD002510,PROD00099,5,497.31
OI0005697,ORD002511,PROD00147,4,504.99
OI0005698,ORD002511,PROD00180,3,742.5
OI0005699,ORD002511,PROD00136,3,383.65
OI0005700,ORD002511,PROD00142,3,122.28
OI0005701,ORD002512,PROD00062,4,365.58
OI0005702,ORD002513,PROD00018,2,926.99
OI0005703,ORD002513,PROD00165,1,452.34
OI0005704,ORD002514,PROD00131,5,92.29
OI0005705,ORD002514,PROD00087,2,144.82
OI0005706,ORD002514,PROD00187,3,313.26
OI0005707,ORD002515,PROD99999,3,327.88
OI0005708,ORD002515,PROD00101,3,684.8
OI0005709,ORD002516,PROD00200,2,852.45
OI0005710,ORD002517,PROD00102,4,160.46
OI0005711,ORD002517,PROD00015,3,163.87
OI0005712,ORD002517,PROD00090,5,785.42
OI0005713,ORD002517,PROD00165,4,452.34
OI0005714,ORD002518,PROD00148,4,261.05
OI0005715,ORD002518,PROD00064,5,31.18
OI0005716,ORD002519,PROD00119,5,936.38
OI0005717,ORD002519,PROD00011,3,22.38
OI0005718,ORD002520,PROD00197,4,720.46
OI0005719,ORD002520,PROD00005,1,476.87
OI0005720,ORD002520,PROD00109,3,369.13
OI0005721,ORD002520,PROD00196,3,448.85
OI0005722,ORD002521,PROD00059,1,518.56
OI0005723,ORD002522,PROD00013,4,1000.09
OI0005724,ORD002523,PROD00125,5,878.21
OI0005725,ORD002523,PROD00057,2,687.72
OI0005726,ORD002523,PROD99999,5,454.06
OI0005727,ORD002524,PROD00095,2,150.61
OI0005728,ORD002525,PROD00004,4,417.95
OI0005729,ORD002525,PROD00051,2,463.06
OI0005730,ORD002526,PROD00040,4,716.63
OI0005731,ORD002526,PROD00142,5,122.28
OI0005732,ORD002527,PROD00086,1,40.06
OI0005733,ORD002528,PROD00143,3,291.6
OI0005734,ORD002529,PROD00056,3,265.08
OI0005735,ORD002529,PROD00096,1,901.92
OI0005736,ORD002529,PROD00081,5,323.72
OI0005737,ORD002529,PROD00192,3,396.18
OI0005738,ORD002530,PROD00163,4,343.04
OI0005739,ORD002530,PROD00183,5,190.35
OI0005740,ORD002531,PROD00073,5,472.71
OI0005741,ORD002531,PROD00030,1,178.19
OI0005742,ORD002531,PROD00070,1,145.46
OI0005743,ORD002531,PROD00169,3,769.54
OI0005744,ORD002532,PROD00001,4,62.49
OI0005745,ORD002533,PROD00037,4,305.92
OI0005746,ORD002533,PROD00142,3,122.28
OI0005747,ORD002533,PROD00061,4,590.23
OI0005748,ORD002533,PROD00128,3,103.13
OI0005749,ORD002534,PROD00159,2,153.97
OI0005750,ORD002534,PROD00071,2,124.97
OI0005751,ORD002535,PROD00027,2,267.78
OI0005752,ORD002536,PROD00069,3,747.67
OI0005753,ORD002537,PROD00166,3,1051.59
